"subject"	"activity"	"Id"	"feature"	"mean"
10	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroMag-meanFreq()"	0.0774362595943947
10	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-meanFreq()"	-0.194447276040426
11	"LAYING"	6	"fBodyBodyGyroMag-meanFreq()"	0.0406004062738596
11	"SITTING"	4	"fBodyBodyGyroMag-meanFreq()"	-0.0398966601509434
11	"STANDING"	5	"fBodyBodyGyroMag-meanFreq()"	-0.0478486176276596
11	"WALKING"	1	"fBodyBodyGyroMag-meanFreq()"	-0.0748370693566102
11	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroMag-meanFreq()"	-0.169884463904348
11	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-meanFreq()"	-0.377996100925926
12	"LAYING"	6	"fBodyBodyGyroMag-meanFreq()"	0.00220615496116666
12	"SITTING"	4	"fBodyBodyGyroMag-meanFreq()"	-0.111982191447059
12	"STANDING"	5	"fBodyBodyGyroMag-meanFreq()"	-0.261496565898361
12	"WALKING"	1	"fBodyBodyGyroMag-meanFreq()"	0.14607536673
12	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroMag-meanFreq()"	0.113540447665217
12	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-meanFreq()"	-0.107077796403846
13	"LAYING"	6	"fBodyBodyGyroMag-meanFreq()"	0.050207734033871
13	"SITTING"	4	"fBodyBodyGyroMag-meanFreq()"	0.00767543343469388
13	"STANDING"	5	"fBodyBodyGyroMag-meanFreq()"	-0.116504835842105
13	"WALKING"	1	"fBodyBodyGyroMag-meanFreq()"	0.302576933403509
13	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroMag-meanFreq()"	0.257421061128511
13	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-meanFreq()"	-0.104131147823636
14	"LAYING"	6	"fBodyBodyGyroMag-meanFreq()"	-0.190837039343137
14	"SITTING"	4	"fBodyBodyGyroMag-meanFreq()"	-0.171970730796296
14	"STANDING"	5	"fBodyBodyGyroMag-meanFreq()"	-0.191031011271667
14	"WALKING"	1	"fBodyBodyGyroMag-meanFreq()"	-0.0398346768694915
14	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroMag-meanFreq()"	0.0800347917133333
14	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-meanFreq()"	-0.287413084037037
15	"LAYING"	6	"fBodyBodyGyroMag-meanFreq()"	-0.196344267730556
15	"SITTING"	4	"fBodyBodyGyroMag-meanFreq()"	-0.0544036755389831
15	"STANDING"	5	"fBodyBodyGyroMag-meanFreq()"	-0.199913549754717
15	"WALKING"	1	"fBodyBodyGyroMag-meanFreq()"	-0.04588148655205
15	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroMag-meanFreq()"	-0.110970740980952
15	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-meanFreq()"	-0.291977707054167
16	"LAYING"	6	"fBodyBodyGyroMag-meanFreq()"	-0.124998552485714
16	"SITTING"	4	"fBodyBodyGyroMag-meanFreq()"	0.000688060278260866
16	"STANDING"	5	"fBodyBodyGyroMag-meanFreq()"	-0.0835937870487179
16	"WALKING"	1	"fBodyBodyGyroMag-meanFreq()"	0.179727428509804
16	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroMag-meanFreq()"	0.041547289106383
16	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-meanFreq()"	-0.279231071313725
17	"LAYING"	6	"fBodyBodyGyroMag-meanFreq()"	-0.0465567390414085
17	"SITTING"	4	"fBodyBodyGyroMag-meanFreq()"	-0.0181759388351563
17	"STANDING"	5	"fBodyBodyGyroMag-meanFreq()"	-0.115635141833333
17	"WALKING"	1	"fBodyBodyGyroMag-meanFreq()"	0.351564688770492
17	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroMag-meanFreq()"	-0.0258920214847826
17	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-meanFreq()"	-0.103520890333333
18	"LAYING"	6	"fBodyBodyGyroMag-meanFreq()"	0.159375426572308
18	"SITTING"	4	"fBodyBodyGyroMag-meanFreq()"	0.0492559518473684
18	"STANDING"	5	"fBodyBodyGyroMag-meanFreq()"	-0.212559690808219
18	"WALKING"	1	"fBodyBodyGyroMag-meanFreq()"	0.17563858115
18	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroMag-meanFreq()"	-0.159221075909091
18	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-meanFreq()"	-0.338125776827586
19	"LAYING"	6	"fBodyBodyGyroMag-meanFreq()"	0.0778651216506024
19	"SITTING"	4	"fBodyBodyGyroMag-meanFreq()"	-0.192451620806849
19	"STANDING"	5	"fBodyBodyGyroMag-meanFreq()"	-0.24702361689726
19	"WALKING"	1	"fBodyBodyGyroMag-meanFreq()"	0.174359231311538
19	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroMag-meanFreq()"	0.163417975410256
19	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-meanFreq()"	0.0750700310425
20	"LAYING"	6	"fBodyBodyGyroMag-meanFreq()"	0.0116918216382353
20	"SITTING"	4	"fBodyBodyGyroMag-meanFreq()"	-0.174980134954545
20	"STANDING"	5	"fBodyBodyGyroMag-meanFreq()"	-0.305415318547945
20	"WALKING"	1	"fBodyBodyGyroMag-meanFreq()"	0.206699112843137
20	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroMag-meanFreq()"	-0.0374111876106667
20	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-meanFreq()"	0.00461127344235294
21	"LAYING"	6	"fBodyBodyGyroMag-meanFreq()"	-0.20657270175
21	"SITTING"	4	"fBodyBodyGyroMag-meanFreq()"	0.0449663254035294
21	"STANDING"	5	"fBodyBodyGyroMag-meanFreq()"	-0.141992346874157
21	"WALKING"	1	"fBodyBodyGyroMag-meanFreq()"	0.385567790384615
21	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroMag-meanFreq()"	0.130888037993333
21	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-meanFreq()"	-0.0184299309085106
22	"LAYING"	6	"fBodyBodyGyroMag-meanFreq()"	-0.0786142233430556
22	"SITTING"	4	"fBodyBodyGyroMag-meanFreq()"	-0.17107118966129
22	"STANDING"	5	"fBodyBodyGyroMag-meanFreq()"	-0.382818529412698
22	"WALKING"	1	"fBodyBodyGyroMag-meanFreq()"	0.210282322456522
22	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroMag-meanFreq()"	-0.0581080717
22	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-meanFreq()"	-0.224891603642857
23	"LAYING"	6	"fBodyBodyGyroMag-meanFreq()"	0.102453271218056
23	"SITTING"	4	"fBodyBodyGyroMag-meanFreq()"	0.125456560348529
23	"STANDING"	5	"fBodyBodyGyroMag-meanFreq()"	-0.121999620029412
23	"WALKING"	1	"fBodyBodyGyroMag-meanFreq()"	0.409521611525424
23	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroMag-meanFreq()"	0.402651090185185
23	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-meanFreq()"	0.079223297227451
24	"LAYING"	6	"fBodyBodyGyroMag-meanFreq()"	0.0544279335515278
24	"SITTING"	4	"fBodyBodyGyroMag-meanFreq()"	-0.103804539543971
24	"STANDING"	5	"fBodyBodyGyroMag-meanFreq()"	-0.221536877376812
24	"WALKING"	1	"fBodyBodyGyroMag-meanFreq()"	0.351492001672414
24	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroMag-meanFreq()"	0.164772642932727
24	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-meanFreq()"	-0.0612402085
25	"LAYING"	6	"fBodyBodyGyroMag-meanFreq()"	-0.334849564949315
25	"SITTING"	4	"fBodyBodyGyroMag-meanFreq()"	-0.0911441489753846
25	"STANDING"	5	"fBodyBodyGyroMag-meanFreq()"	-0.169383482278649
25	"WALKING"	1	"fBodyBodyGyroMag-meanFreq()"	-0.151513801493243
25	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroMag-meanFreq()"	-0.159588770951724
25	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-meanFreq()"	-0.414531992523077
26	"LAYING"	6	"fBodyBodyGyroMag-meanFreq()"	0.111740579146316
26	"SITTING"	4	"fBodyBodyGyroMag-meanFreq()"	-0.185666085064103
26	"STANDING"	5	"fBodyBodyGyroMag-meanFreq()"	-0.144605013921622
26	"WALKING"	1	"fBodyBodyGyroMag-meanFreq()"	0.220811667864407
26	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroMag-meanFreq()"	0.00599108142158
26	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-meanFreq()"	-0.0255131300387273
27	"LAYING"	6	"fBodyBodyGyroMag-meanFreq()"	0.174311654377973
27	"SITTING"	4	"fBodyBodyGyroMag-meanFreq()"	-0.0230774093425714
27	"STANDING"	5	"fBodyBodyGyroMag-meanFreq()"	-0.16571391208
27	"WALKING"	1	"fBodyBodyGyroMag-meanFreq()"	0.148717231122807
27	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroMag-meanFreq()"	0.0988527908931818
27	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-meanFreq()"	-0.128116124333333
28	"LAYING"	6	"fBodyBodyGyroMag-meanFreq()"	-0.18113593077125
28	"SITTING"	4	"fBodyBodyGyroMag-meanFreq()"	-0.137706077690278
28	"STANDING"	5	"fBodyBodyGyroMag-meanFreq()"	-0.317383910594937
28	"WALKING"	1	"fBodyBodyGyroMag-meanFreq()"	-0.00198466764814815
28	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroMag-meanFreq()"	0.114889052615435
28	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-meanFreq()"	-0.0526395586039216
29	"LAYING"	6	"fBodyBodyGyroMag-meanFreq()"	0.233760096173913
29	"SITTING"	4	"fBodyBodyGyroMag-meanFreq()"	-0.0696604205566667
29	"STANDING"	5	"fBodyBodyGyroMag-meanFreq()"	-0.0723347010092308
29	"WALKING"	1	"fBodyBodyGyroMag-meanFreq()"	0.0351798881018868
29	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroMag-meanFreq()"	-0.1015920763425
29	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-meanFreq()"	-0.399892274714286
30	"LAYING"	6	"fBodyBodyGyroMag-meanFreq()"	-0.0802049169128571
30	"SITTING"	4	"fBodyBodyGyroMag-meanFreq()"	-0.146608517580645
30	"STANDING"	5	"fBodyBodyGyroMag-meanFreq()"	-0.318309078220339
30	"WALKING"	1	"fBodyBodyGyroMag-meanFreq()"	-0.06888716012
30	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroMag-meanFreq()"	-0.175931348782258
30	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-meanFreq()"	-0.456638670923077
1	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.9423669466
1	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.989797547234043
1	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.994815376981132
1	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.319308593778947
1	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.281963359177551
1	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.634665082075472
2	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.990248702291667
2	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.989861950869565
2	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.977849827407407
2	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.583249293389831
2	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.380175306489362
2	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.60079849625
3	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.984278251290323
3	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.977898105576923
3	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.960331717868852
3	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.607751646034483
3	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.576277199387755
3	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.716877778644068
4	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.983609073333333
4	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.9765477634
4	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.964471139464286
4	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.724327420666667
4	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.621752455777778
4	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.740749226346154
5	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.984618025769231
5	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.971598370227273
5	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.952286438035714
5	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.548053574821429
5	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.453697247021277
5	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.571344138723404
6	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.953695957368421
6	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.952034566
6	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.955425138245614
6	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.366500534122807
6	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.132705384364583
6	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.45923633377451
7	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.974117912115385
7	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.978634991458333
7	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.973671168679245
7	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.155339855862632
7	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.289096677191489
7	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.673327281960784
8	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.968403945925926
8	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.987730604130435
8	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.983709233333333
8	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.473026230833333
8	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.125179586744737
8	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.46327057804878
9	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.9558062546
9	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.9683155878
9	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.967491628
9	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.602581618269231
9	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.463172053809524
9	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.734159449387755
10	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.960976821551724
10	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.992191529259259
10	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.965614081363636
10	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.515065335849057
10	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.484196484736842
10	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.600582998297872
11	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.985978837192982
11	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.987255972641509
11	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.992981019787234
11	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.751914457457627
11	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.668340527608696
11	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.795986113703704
12	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.963949607166667
12	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.97848445372549
12	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.963059791967213
12	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.5611764414
12	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.458227490826087
12	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.714332592115385
13	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.978150814032258
13	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.991723741632653
13	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.977197403859649
13	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.338527133789474
13	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.266399903210638
13	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.656088544363636
14	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.966455343137255
14	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.987324239259259
14	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.969175636833333
14	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.591036936101695
14	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.254747132274667
14	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.457250612407407
15	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.975727853888889
15	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.990180959322034
15	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.983188091886792
15	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.645075178148148
15	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.565396130714286
15	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.731422357916667
16	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.988695277714286
16	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.989363136376812
16	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.99117243
16	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.72068229
16	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.58966315
16	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.787833632352941
17	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.982765526478873
17	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.995204564375
17	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.992723939358974
17	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.582711859672131
17	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.57734888
17	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.669008763541667
18	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.991901007538462
18	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.99480818754386
18	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.988960668767123
18	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.710596311071429
18	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.744236045090909
18	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.826193160862069
19	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.981890470361446
19	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.986727418493151
19	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.984536610136986
19	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.262442822846154
19	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.0229045295641026
19	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.4771839145
20	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.981119820588235
20	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.976108353787879
20	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.929600007123288
20	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.180365335498431
20	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.311668472555556
20	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.450393446470588
21	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.982993315111111
21	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.990014272588235
21	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.976126760674157
21	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.4995972025
21	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.490804948444444
21	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.628915748723404
22	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.976638980972222
22	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.977775448387097
22	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.968377798253968
22	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.553946121521739
22	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.583510518055556
22	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.667996003333333
23	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.981846854305556
23	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.980707211470588
23	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.972598810882353
23	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	0.146618569064407
23	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	0.0746754643666667
23	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.51871565
24	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.978596740694444
24	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.990854751176471
24	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.981119237826087
24	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.571594392068966
24	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.474449925818182
24	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.64611467
25	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.96825160890411
25	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.991781701692308
25	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.98401783027027
25	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.770300895540541
25	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.687034281206897
25	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.822403906
26	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.990430914078947
26	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.993985447564103
26	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.985762255540541
26	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.619461036101695
26	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.4722007526
26	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.673580662727273
27	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.993563778648649
27	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.992390264285714
27	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.98941848275
27	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.623288199649123
27	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.46777776875
27	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.71917980372549
28	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.971830582375
28	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.979465868888889
28	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.958758576835443
28	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.595965103703704
28	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.396720714347826
28	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.662505819411765
29	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.997617389275362
29	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.995063049
29	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.991672052
29	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.628501115849057
29	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.596578626041667
29	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.697454553061225
30	"LAYING"	6	"fBodyBodyGyroJerkMag-mean()"	-0.977821335571429
30	"SITTING"	4	"fBodyBodyGyroJerkMag-mean()"	-0.991750682096774
30	"STANDING"	5	"fBodyBodyGyroJerkMag-mean()"	-0.959242165084746
30	"WALKING"	1	"fBodyBodyGyroJerkMag-mean()"	-0.547621753230769
30	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-mean()"	-0.617578814032258
30	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	-0.773974451846154
1	"LAYING"	6	"fBodyBodyGyroJerkMag-meanFreq()"	0.17648590708
1	"SITTING"	4	"fBodyBodyGyroJerkMag-meanFreq()"	0.184775928085106
1	"STANDING"	5	"fBodyBodyGyroJerkMag-meanFreq()"	0.334498734301887
1	"WALKING"	1	"fBodyBodyGyroJerkMag-meanFreq()"	0.190663448793684
1	"WALKING_DOWNSTAIRS"	3	"fBodyBodyGyroJerkMag-meanFreq()"	0.190000706165102
1	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-meanFreq()"	0.114277342454717
